Date;Mkt.RF;SMB;HML;RMW;CMA;Mom;Afkast.RF
20140918;0,5;0;0,03;-0,12;-0,04;0,06;0,489116
20140919;-0,18;-0,96;0,05;0,2;-0,04;0,05;-0,04773
20140922;-0,97;-0,54;0,13;0,44;0,21;-0,05;-0,80133
20140923;-0,62;-0,32;-0,05;-0,02;-0,26;0,26;-0,57765
20140924;0,81;0,04;-0,92;0,09;-0,44;0,17;0,783248
20140925;-1,62;0,13;0,15;0,3;0,26;-0,22;-1,61687
20140926;0,85;-0,07;-0,27;0,08;-0,49;0,58;0,857583
20140929;-0,22;0,19;-0,44;0,16;-0,27;0,14;-0,25468
20140930;-0,4;-1,01;0,14;0,04;-0,01;-0,16;-0,27859
20141001;-1,39;-0,13;0,33;0,2;-0,05;-0,35;-1,32486
20141002;0,15;0,98;-0,38;-0,32;-0,29;-0,25;0,00051383
20141003;1,08;-0,39;-0,41;-0,1;-0,11;0,5;1,116552
20141006;-0,26;-0,77;0,39;0,32;0,17;-0,33;-0,15651
20141007;-1,56;-0,12;0,12;0,27;0,05;0,1;-1,51261
20141008;1,7;-0,02;-0,06;-0,01;-0,05;0,28;1,746163
20141009;-2,17;-0,46;-0,4;0,4;-0,12;0,06;2,066139
20141010;-1,3;-0,07;0,56;0,74;0,36;-0,42;-1,1451
20141013;-1,59;1,31;0,5;-0,31;0,22;-0,94;-1,64679
20141014;0,28;0,82;-0,12;0,02;0,08;-0,82;0,157889
20141015;-0,53;1,64;-1,31;-0,49;-0,6;-0,69;-0,81003
20141016;0,23;1,08;0,17;-0,42;0,11;-0,29;0,014497
20141017;1,14;-1,56;-0,1;0;0,28;1,07;1,288411
20141020;0,94;0,13;-0,33;0,08;-0,33;0,05;0,914266
20141021;1,98;-0,41;0,02;0,07;-0,13;0,27;1,957448
20141022;-0,85;-0,55;0,21;0,11;0,19;0,76;0,729931
20141023;1,29;0,45;-0,46;-0,32;-0,05;0,09;1,23034
20141024;0,66;-0,49;-0,11;-0,34;0,11;1,08;0,705344
20141027;-0,17;0,07;-0,26;0,13;-0,02;0,35;-0,15016
20141028;1,37;1,56;-0,02;-0,38;-0,19;-0,29;1,193905
20141029;-0,18;0,04;0,44;0,23;0,31;0,25;-0,13854
20141030;0,6;0,21;-0,47;-0,43;0,09;0;0,623014
20141031;1,23;0,32;0,19;0,18;-0,01;-0,02;1,173138
20141103;-0,01;-0,3;-0,06;0,03;0,14;0,35;-0,01189
20141104;-0,35;-0,05;-0,11;0,12;0,04;0,52;-0,28298
20141105;0,48;-0,42;0,86;0,3;0,78;-0,21;0,570051
20141106;0,49;0,05;-0,48;0,13;-0,28;0,21;0,377551
20141107;0,09;0,02;0,44;-0,2;0,05;-0,92;0,034955
20141110;0,33;0,15;-0,5;-0,27;-0,42;0,62;0,31202
20141111;0,1;0;-0,29;0,11;-0,26;-0,35;0,069667
20141112;0,07;0,72;-0,28;0,19;0,07;-0,2;-0,07011
20141113;-0,03;-0,91;-0,33;0,56;0,02;0,39;0,052987
20141114;0,06;-0,13;0,14;0,02;-0,11;-0,77;0,024027
20141117;-0,05;-0,94;0,27;0;0,25;0,59;0,073536
20141118;0,51;-0,01;-0,36;-0,15;-0,02;0,65;0,513393
20141119;-0,21;-0,87;-0,06;0,37;0,09;-0,06;-0,15011
20141120;0,31;0,86;-0,02;-0,05;-0,03;-0,73;0,196708
20141121;0,48;-0,36;-0,08;-0,08;0,04;-0,37;0,523688
20141124;0,4;0,9;-0,57;-0,21;-0,07;0,12;0,286407
20141125;-0,08;0,05;-0,04;0,09;0,16;0,49;-0,11501
20141126;0,3;0,03;-0,46;-0,19;-0,2;0,97;0,280596
20141128;-0,35;-1,02;-1,02;0,63;-0,03;1,22;-0,25424
20141201;-0,9;-0,87;0,61;0,13;0,51;0,31;-0,68293
20141202;0,65;0,46;0,05;-0,47;0,03;0,81;0,638441
20141203;0,46;0,46;0,3;-0,16;0,04;-0,21;0,376473
20141204;-0,17;-0,35;0,08;0,07;-0,18;0,92;-0,11618
20141205;0,25;0,57;0,25;-0,64;0,16;0,41;0,166512
20141208;-0,82;-0,56;0,27;0;0,08;1,12;-0,72565
20141209;0,13;1,67;-0,29;-0,45;-0,34;-0,37;-0,02378
20141210;-1,72;-0,62;-0,1;0,12;0,16;0,65;-1,63509
20141211;0,49;-0,06;-0,2;0,19;0,02;0,2;0,453572
20141212;-1,55;0,45;-0,58;0,21;-0,29;0,05;-1,62136
20141215;-0,68;-0,24;0,11;0,68;0,16;0,16;-0,63426
20141216;-0,8;0,7;0,6;-0,11;0,45;-0,6;-0,8489
20141217;2,15;0,9;-0,1;-0,44;-0,42;-0,65;2,03524
20141218;2,36;-0,91;-0,21;-0,42;-0,23;0,26;-2,40152
20141219;0,43;-0,22;0,19;-0,48;0,01;-1,02;-0,45701
20141222;0,37;0,19;-0,04;0,18;0,08;0,21;0,38104
20141223;0,21;-0,12;1,06;0,59;0,62;-0,93;0,174642
20141224;0,07;0,34;-0,17;-0,12;-0,07;0,73;-0,01393
20141226;0,39;0,34;-0,32;-0,08;-0,18;0,08;0,330951
20141229;0,13;0,21;0,57;0,18;0,17;-0,18;0,086175
20141230;-0,48;0,07;0,35;-0,07;0,3;-0,08;-0,48886
20141231;-0,93;0,47;-0,39;-0,14;-0,22;-0,48;-1,03108
20150102;-0,11;-0,56;0,09;-0,25;0,1;-0,09;-0,034
20150105;-1,84;0,26;-0,63;0,16;-0,13;1,19;-1,82781
20150106;-1,04;-0,78;-0,26;0,53;0,04;0,48;-0,88935
20150107;1,19;0,16;-0,65;0,23;-0,14;0,93;1,162982
20150108;1,81;-0,09;-0,27;0,11;-0,2;0,13;1,788835
20150109;-0,85;-0,02;-0,5;-0,12;-0,18;0,04;0,840389
20150112;-0,79;0,34;-0,37;0,15;0,2;0,91;-0,80937
20150113;-0,19;0,25;0,03;0,46;0,03;0,32;-0,25786
20150114;-0,6;0,27;-0,5;0,19;-0,14;0,07;-0,58131
20150115;-1,08;-0,94;0,63;0,68;0,59;0,76;-0,92479
20150116;1,36;0,5;-0,14;-0,3;-0,1;-0,25;1,34242
20150120;0,11;-0,75;-0,55;0;-0,53;0,74;-0,15499
20150121;0,42;-0,92;0,55;0,18;-0,01;-1;0,473165
20150122;1,58;0,46;0,41;0,05;-0,12;0,32;1,526977
20150123;-0,47;0,43;-0,82;-0,04;-0,59;0,11;-0,54916
20150126;0,42;0,57;-0,05;-0,45;-0,09;-0,85;0,256845
20150127;-1,21;0,75;0,23;-0,39;0,5;-0,43;-1,33878
20150128;-1,39;-0,18;-0,77;0,54;-0,18;1,22;-1,34956
20150129;0,98;0,2;0;0,08;-0,33;0,63;0,95347
20150130;-1,3;-0,82;0,03;-0,12;-0,45;-2,64;-1,2992
20150202;1,25;-0,39;1;0,05;0,18;-0,8;1,296247
20150203;1,49;0,25;0,51;0,09;0,44;-1,21;1,443947
20150204;-0,35;-0,1;-0,21;0,28;-0,14;0,79;-0,4156
20150205;1,1;0,44;-0,16;-0,49;-0,2;-0,71;1,02914
20150206;-0,2;0,07;0,38;-0,19;-0,09;-0,8;-0,34181
20150209;-0,46;-0,37;0,09;0;0;-0,68;-0,42472
20150210;1,04;-0,36;-0,7;0,1;-0,43;1,22;1,067551
20150211;0,03;-0,17;-0,33;0,1;-0,08;0,48;-0,002901
20150212;1;0,17;-0,09;-0,16;-0,15;-0,46;0,964453
20150213;0,47;0,15;-0,29;-0,3;-0,22;-1,3;0,407473
20150217;0,17;-0,01;0;-0,18;-0,16;0,01;0,159753
20150218;0,03;0,24;-0,81;0,3;-0,16;0,65;-0,03142
20150219;-0,01;0,21;-0,35;-0,05;-0,38;-0,55;-0,10621
20150220;0,61;-0,43;-0,26;-0,07;-0,09;0,57;0,612649
20150223;-0,08;0,04;-0,38;0,38;-0,21;0,95;-0,03033
20150224;0,32;-0,01;0,69;-0,22;0,35;-0,03;0,275874
20150225;0,02;0,19;-0,51;-0,55;-0,22;-1;-0,07658
20150226;-0,08;0,52;-0,49;-0,18;-0,35;0,34;-0,1476
20150227;-0,36;-0,22;0,22;0,05;0,32;-0,22;-0,29563
20150302;0,62;0,2;-0,43;0,04;0,08;0,35;0,612497
20150303;-0,43;-0,3;0,3;-0,08;0;-0,39;-0,45386
20150304;-0,41;0,1;-0,4;-0,04;-0,26;0,04;-0,43885
20150305;0,15;0,21;-0,43;-0,52;-0,17;-0,02;0,119608
20150306;-1,29;0,29;0,43;-0,11;0;0,12;-1,41739
20150309;0,37;0,09;-0,02;0,26;-0,03;0,82;0,394446
20150310;-1,63;0,43;-0,47;0,09;-0,13;0,48;-1,69614
20150311;-0,04;0,62;0,52;-0,47;-0,04;-0,04;-0,19177
20150312;1,28;0,4;0,5;-0,06;0,22;0,66;1,260146
20150313;-0,57;0,19;-0,03;-0,11;-0,13;0,75;0,607469
20150316;1,23;-0,78;-0,42;-0,1;-0,14;0,64;1,353365
20150317;-0,2;0,52;-0,02;-0,01;-0,31;0,21;0,332022
20150318;1,08;-0,49;0;0,16;-0,02;-0,86;1,215844
20150319;-0,36;0,79;-1,1;0,11;-0,42;0,95;-0,48726
20150320;0,81;-0,1;0,54;0,45;0,25;-0,39;0,901272
20150323;-0,19;0,2;0,23;0,18;0,31;-0,5;-0,17456
20150324;-0,51;0,52;-0,28;0,1;-0,2;-0,31;-0,61395
20150325;-1,56;-0,88;1,04;0,34;0,52;-1,22;-1,45589
20150326;-0,22;0,1;-0,06;0,07;-0,23;-0,01;-0,23774
20150327;0,32;0,43;-0,7;-0,15;-0,12;1,18;0,23685
20150330;1,24;0,05;-0,04;-0,26;0,01;0,19;1,223666
20150331;-0,75;0,45;0,37;0,18;0,25;-0,24;0,879573
20150401;-0,38;0,34;0,42;-0,16;0,25;-0,16;-0,39654
20150402;0,35;-0,1;0,31;-0,12;0,24;-0,58;0,352966
20150406;0,61;-0,28;-0,15;0,23;-0,21;-1,31;0,660874
20150407;-0,22;-0,2;-0,16;-0,18;-0,23;-0,3;0,206189
20150408;0,37;0,47;-0,72;-0,07;-0,28;1,28;0,268262
20150409;0,41;-0,71;-0,06;-0,27;0,15;-0,83;0,445747
20150410;0,49;-0,15;-0,28;-0,48;0,2;0,34;0,52028
20150413;-0,38;0,55;0,23;-0,15;-0,13;0,05;-0,45812
20150414;0,11;-0,13;0,19;0,09;0,09;-1,18;0,162968
20150415;0,57;0,27;0,32;-0,19;-0,06;-1,75;0,514829
20150416;-0,08;-0,1;-0,2;-0,24;-0,21;0,58;-0,07785
20150417;-1,23;-0,43;0,23;0,13;0,1;0,09;-1,13112
20150420;0,95;0,14;-0,27;0,46;-0,32;0,29;0,923515
20150421;-0,1;0,12;-0,76;0,1;-0,24;1,3;-0,14807
20150422;0,46;-0,4;0,16;-0,05;-0,01;-0,16;0,508752
20150423;0,29;0,3;-0,22;-0,05;-0,21;-0,27;0,235773
20150424;0,17;-0,55;-0,28;0,79;-0,54;0,37;0,22528
20150427;-0,54;-0,68;0,56;0,51;-0,03;-1,26;-0,41413
20150428;0,27;0,26;1,02;0,07;0,45;-0,75;0,276919
20150429;-0,38;-0,72;0,74;-0,77;-0,01;-1,17;-0,37404
20150430;-1,11;-1,02;0,77;0,2;0,49;-1,16;-1,01289
20150501;1,01;-0,32;-0,63;0,31;-0,19;1,04;1,092299
20150504;0,32;0,09;0,25;-0,18;0,03;0,22;0,294077
20150505;-1,19;-0,14;0,51;-0,01;0,3;-0,43;-1,18374
20150506;-0,31;0,6;-0,13;-0,25;0,11;0,41;-0,44557
20150507;0,39;-0,03;-0,4;-0,22;-0,02;0,88;0,377377
20150508;1,21;-0,56;-0,12;-0,31;-0,24;0,14;1,345785
20150511;-0,39;0,66;-0,03;-0,05;0,01;0,59;0,508955
20150512;-0,27;0,01;0,07;-0,15;-0,01;-0,34;-0,29497
20150513;0,01;0;0,02;-0,07;0,03;-0,09;-0,03049
20150514;1,01;-0,17;-0,35;0,13;-0,43;0,88;1,077923
20150515;0,05;-0,22;-0,21;0,23;0,26;-0,38;0,076847
20150518;0,44;0,73;-0,09;-0,18;-0,27;0,74;0,304796
20150519;-0,09;-0,07;0,23;-0,09;-0,04;0,88;-0,06434
20150520;-0,05;0,19;-0,13;-0,13;0,06;-0,2;-0,09305
20150521;0,23;-0,3;-0,02;0,07;-0,15;-0,57;0,233789
20150522;-0,22;-0,13;-0,14;-0,13;-0,07;0,31;-0,22339
20150526;-1,01;-0,03;-0,01;-0,12;0,16;0,41;-1,02819
20150527;0,93;0,29;-0,35;-0,04;-0,32;0,82;0,916263
20150528;-0,12;0,1;0,13;-0,23;0,08;0,24;-0,12668
20150529;-0,58;0,05;0,05;-0,27;-0,05;0,13;-0,63184
20150601;0,17;-0,06;-0,22;0,22;-0,37;0,43;0,205942
20150602;-0,02;0,32;0,33;-0,2;0,17;-0,88;-0,10087
20150603;0,39;0,86;-0,24;-0,12;-0,05;0,32;0,211889
20150604;-0,88;-0,08;-0,01;0,19;-0,02;0,17;-0,86232
20150605;0,06;0,83;0,05;-0,52;-0,38;-0,22;-0,14362
20150608;-0,66;0,06;0,03;0,06;0,05;-0,03;-0,64745
20150609;0,02;-0,29;0,35;0,14;0,11;-0,03;0,041841
20150610;1,2;0,16;0,19;-0,02;0,02;-0,09;1,20424
20150611;0,21;-0,09;-0,11;0,16;0;0,45;-0,17386
20150612;-0,63;0,34;0,13;0,06;0,1;0,1;-0,69943
20150615;-0,45;0,16;-0,13;-0,2;-0,26;0,31;-0,46225
20150616;0,57;0,1;0;0,14;-0,06;0,13;0,56898
20150617;0,16;-0,31;-0,63;0,15;-0,1;0,16;0,197969
20150618;0,99;0,16;-0,43;-0,12;-0,16;0,84;0,990269
20150619;-0,43;0,52;-0,2;0,07;-0,06;0,4;-0,53035
20150622;0,63;0,09;-0,06;-0,16;-0,25;0,19;0,609482
20150623;0,12;0,24;0,27;-0,08;0;-0,27;0,063594
20150624;-0,79;-0,14;0,13;0,18;-0,01;0,01;-0,73534
20150625;-0,25;0,33;-0,2;0,18;-0,08;0,91;-0,29736
20150626;-0,06;-0,19;0,45;0,32;0,35;0,01;-0,039
20150629;-2,15;-0,41;0,18;0,31;0,1;0,29;-2,08661
20150630;0,33;0,3;-0,67;-0,31;-0,64;0,7;0,265839
20150701;0,6;-0,75;-0,06;0,19;0,08;1,63;0,693613
20150702;-0,11;-0,6;-0,04;-0,07;0;-0,34;-0,03081
20150706;-0,37;0,08;-0,55;-0,21;-0,22;1,42;-0,38617
20150707;0,53;-0,48;-0,25;0,42;-0,02;-0,39;0,608094
20150708;-1,68;-0,04;0,08;0,13;0,11;0,57;1,665273
20150709;0,28;0,18;-0,03;-0,29;-0,24;0,02;0,22622
20150710;1,24;0,18;-0,55;-0,2;-0,07;1,15;1,233846
20150713;1,14;-0,12;-0,41;0,1;-0,31;0;-1,10661
20150714;0,47;0,11;0,12;-0,33;-0,36;-0,29;-0,44532
20150715;-0,19;-0,8;-0,08;-0,25;-0,3;1,35;-0,0735
20150716;0,78;-0,25;-0,62;-0,25;-0,66;0,76;0,801462
20150717;0,05;-0,68;-0,64;-0,26;-0,93;-0,05;0,110625
20150720;-0,01;-0,8;-0,57;0,34;-0,3;1,39;0,077117
20150721;-0,47;0,07;0,3;-0,22;-0,07;-0,38;-0,42617
20150722;-0,18;0,27;0,19;-0,35;0,11;1,11;-0,23877
20150723;-0,6;-0,39;-0,35;-0,05;-0,04;-0,15;-0,5676
20150724;-1,08;-0,66;-0,02;-0,01;-0,02;1,06;-1,07033
20150727;-0,74;-0,25;0,08;0,08;0,38;0,23;-0,5775
20150728;1,23;-0,34;-0,12;0,07;0,15;-0,9;1,23861
20150729;0,74;-0,22;0,52;0,88;0,3;-1,02;-0,73188
20150730;0,12;0,19;-0,25;0,09;-0,13;0,24;-0,002846
20150731;-0,15;0,73;-0,99;0,24;-0,06;1,23;-0,22716
20150803;-0,35;-0,33;-0,17;0,07;0,04;1,03;-0,27569
20150804;-0,14;0,04;-0,19;-0,03;0,19;0,27;-0,22497
20150805;0,36;-0,07;-0,45;0,01;-0,08;0,87;0,311467
20150806;-0,88;-0,37;1,99;0,23;0,74;-2,2;-0,7753
20150807;-0,36;-0,4;-0,35;0,33;0,19;1,12;-0,28749
20150810;1,32;0,19;0,69;0,22;0,04;-2,1;1,280823
20150811;-0,98;-0,06;0,43;0,1;0,07;0,13;0,955717
20150812;0,07;-0,19;-0,28;-0,11;-0,16;-1,04;0,095006
20150813;-0,14;-0,4;0,01;0,13;-0,09;1,38;-0,12751
20150814;0,43;0,13;0,44;-0,09;0,06;0,21;0,391189
20150817;0,6;0,35;-0,87;-0,21;-0,43;0,73;0,521147
20150818;-0,35;-0,61;0,35;0,36;0,09;0,21;-0,26255
20150819;-0,85;-0,2;-0,22;-0,13;-0,04;1,24;-0,8255
20150820;-2,24;-0,21;0,6;0,6;0,66;-0,4;-2,11001
20150821;-2,95;1,8;0,14;-0,72;0,84;-0,12;-3,1851
20150824;-3,9;0,27;-0,43;0,41;0,12;0;-3,94137
20150825;-1,17;0,57;-0,61;-0,28;-0,65;0,91;-1,3522
20150826;3,68;-1,43;-0,38;0,19;-0,68;0,47;3,903385
20150827;2,4;-0,6;0,6;-0,28;-0,24;-2,12;2,429774
20150828;0,23;0,98;0,08;-0,16;0,08;-1,62;-0,06088
20150831;-0,74;0,9;1,42;0,11;0,5;-1,81;-0,83917
20150901;-2,91;0,26;-0,5;-0,03;0,08;0,87;-2,95764
20150902;1,81;-0,32;-0,93;0,21;-0,69;1,05;1,829297
20150903;0,17;-0,18;0,72;0,35;0,76;-0,74;0,116478
20150904;-1,39;0,82;-0,57;-0,07;-0,46;0,73;-1,53296
20150908;2,52;-0,41;-0,56;-0,06;-0,29;0,91;2,508302
20150909;-1,34;0,16;0,11;0,18;0,02;0,31;1,389756
20150910;0,49;-0,2;-0,32;-0,24;-0,69;0,31;0,527796
20150911;0,44;-0,28;-0,7;-0,06;-0,29;1,26;0,448704
20150914;-0,41;0,03;0,01;-0,04;-0,07;0,49;-0,40896
20150915;1,22;-0,15;0,24;0;0,09;-0,38;1,283134
20150916;0,84;0,06;0,44;0,33;0,22;-1,75;-0,87054
20150917;-0,17;0,75;-1,49;-0,28;-0,53;1,09;0,256101
20150918;-1,62;0,27;-0,96;-0,42;-0,53;1,31;-1,61642
20150921;0,36;-0,83;1,21;0,46;0,21;-0,12;0,456581
20150922;-1,29;-0,29;0,14;0,28;0,08;0,39;-1,23184
20150923;-0,27;-0,21;-0,14;-0,16;-0,28;2;-0,20487
20150924;-0,36;0,25;0,56;-0,04;0,03;-0,56;-0,3363
20150925;-0,22;-1,43;1,87;0,53;0,69;-0,56;-0,04658
20150928;-2,63;-0,18;1,17;0,62;0,71;-0,27;-2,56661
20150929;-0,07;-0,59;0,72;0,72;0,65;-0,39;0,123288
20150930;1,88;-0,49;-0,48;-0,41;-0,35;0,38;1,907552
20151001;0,13;-0,52;-0,04;-0,15;-0,21;0,64;-0,19739
20151002;1,48;0,28;-0,84;-0,1;-0,02;-2,2;1,431527
20151005;1,93;0,74;0,77;0,14;0,64;-2,05;-1,82898
20151006;-0,43;-0,08;1,72;0,34;0,58;-3,13;0,358823
20151007;0,94;0,68;-0,24;-0,23;0;-0,36;0,803568
20151008;0,84;0,35;0,77;0,54;0,75;-1,58;0,881839
20151009;0,12;0,1;-1,08;0,16;-0,17;0,41;0,072513
20151012;0,06;-0,43;-0,07;0,12;-0,1;1,88;0,12755
20151013;-0,74;-0,66;0,69;0,29;0,21;-0,22;-0,68254
20151014;-0,6;-0,27;-0,03;-0,47;0,37;-0,74;-0,47163
20151015;1,56;0,6;-0,15;-1,1;-0,5;0,64;1,485278
20151016;0,36;-0,55;-0,34;0;0,01;0,8;0,457047
20151019;0;0,09;-0,71;0,13;-0,34;1,33;0,027052
20151020;-0,15;0,17;1,21;0,48;0,27;-1,07;-0,14211
20151021;-0,74;-0,88;-0,18;0,46;0,22;0,42;-0,58254
20151022;1,5;-0,76;0,47;0,06;0,56;-0,76;1,662754
20151023;1,09;-0,09;-0,6;0,19;-0,84;1;1,10304
20151026;-0,2;-0,46;-0,71;0,19;-0,17;1,77;0,191311
20151027;-0,42;-1,06;-0,88;-0,42;-0,51;1,7;-0,25541
20151028;1,43;1,5;0,64;-0,68;-0,25;-0,7;1,183993
20151029;-0,2;-0,9;0,1;0,41;-0,19;-0,49;-0,04497
20151030;-0,41;0,21;-0,54;0,35;0,08;-1,05;-0,481
20151102;1,25;0,9;-0,02;-0,49;-0,05;-1,02;1,187385
20151103;0,32;0,47;0,22;0,03;-0,09;-1,57;0,272807
20151104;-0,26;0,18;-0,33;-0,61;-0,7;0,7;-0,35454
20151105;-0,08;0,04;0,46;0,05;0,14;1,08;-0,11321
20151106;0,14;0,85;0,27;-0,54;-0,2;0,35;-0,03476
20151109;-0,95;-0,26;-0,05;-0,65;-0,01;0,3;-0,98228
20151110;0,13;0,01;0,27;-0,11;0,2;0,91;0,151065
20151111;-0,43;-0,57;-0,18;-0,13;0,05;1,4;-0,32281
20151112;-1,45;-0,56;-0,45;0,17;-0,27;0,68;-1,39904
20151113;-1,06;0,32;0,38;-0,61;0,43;-0,66;-1,12074
20151116;1,39;-0,53;0,46;0,18;-0,14;-1,04;1,490331
20151117;-0,11;-0,23;-0,66;0,02;-0,18;0,87;0,133938
20151118;1,61;-0,02;-0,09;-0,09;-0,4;-0,54;1,616238
20151119;-0,13;-0,28;-0,11;0,16;0,14;0,23;0,112307
20151120;0,35;0,4;-0,41;0,29;0,01;0,9;0,381023
20151123;-0,01;0,61;-0,35;0,12;-0,17;0,04;-0,12349
20151124;0,21;0,75;0,26;0,24;0,1;-1,35;0,122209
20151125;0,09;0,84;-0,55;-0,08;-0,11;-0,05;-0,01292
20151127;0,09;0,19;-0,29;-0,18;0,07;0,78;0,059362
20151130;-0,47;0,2;0,69;-0,24;0,09;-0,67;-0,46409
20151201;0,97;-0,64;0,24;-0,1;-0,14;0,48;1,068059
20151202;-1,01;0,19;-0,7;0,02;-0,15;0,98;-1,09958
20151203;-1,5;-0,2;0,43;0,33;0,17;-0,05;-1,43736
20151204;1,86;-1,06;-0,52;0,12;-0,34;1,97;2,052576
20151207;-0,84;-0,87;-0,66;0,69;0,18;0,69;0,698956
20151208;-0,59;0,27;-1,23;-0,15;-0,78;1,06;-0,64899
20151209;-0,83;-0,21;0,41;0,47;0,63;-1,46;-0,77389
20151210;0,3;0,09;-0,22;0,11;-0,19;-0,55;0,225139
20151211;-2,03;-0,2;-0,06;0,18;0,35;0,46;-1,94228
20151214;0,29;-1,12;-0,18;0,13;-0,34;1,44;0,475559
20151215;1,1;0,2;0,76;-0,83;0,13;0,02;1,061851
20151216;1,47;0,01;-0,64;-0,11;-0,18;-0,19;1,451495
20151217;-1,46;0,31;-0,31;-0,23;-0,06;0,71;1,50405
20151218;-1,7;0,7;-0,4;-0,29;0,19;-0,78;-1,77972
20151221;0,74;-0,19;-0,06;-0,14;0,04;-0,04;0,777841
20151222;0,89;0,02;0,51;0,2;0,5;-1,1;0,881676
20151223;1,3;0,23;0,59;-0,01;0,14;-1,91;-1,2418
20151224;-0,11;0,27;-0,03;-0,21;0,08;0,09;0,159861
20151228;-0,29;-0,54;-0,38;0,08;-0,07;1,41;-0,21786
20151229;1,05;0,03;-0,31;0,03;-0,34;0,23;1,062971
20151230;-0,74;-0,17;-0,13;0,04;0,15;0,51;-0,72172
20151231;-0,92;-0,21;0,24;-0,12;0,1;-0,97;-0,94118
20160104;-1,59;-0,73;0,53;0,35;0,42;-1,93;-1,53038
20160105;0,12;-0,25;0,01;0,03;0,35;0,64;0,201226
20160106;-1,35;-0,21;0;0,15;0,04;1,91;-1,31154
20160107;-2,44;-0,27;0,08;0,48;0,43;0,88;-2,37004
20160108;-1,11;-0,52;-0,03;0,21;0,04;-0,12;-1,08384
20160111;-0,06;-0,62;0,34;0,65;0,44;1,65;0,085326
20160112;0,71;-0,46;-0,77;-0,03;-0,3;1,02;0,780279
20160113;-2,67;-0,57;0,78;0,37;0,68;0,13;-2,49654
20160114;1,65;-0,08;-0,41;-0,62;-0,47;-0,59;1,669594
20160115;-2,14;0,41;-0,21;0,32;0,32;0,36;2,159909
20160119;-0,2;-1,38;-0,07;0,3;0,26;1,59;0,053182
20160120;-0,94;1,68;-1,24;0,18;-0,56;-0,04;-1,16939
20160121;0,45;-0,46;0,01;0,47;0,61;-2,69;0,519542
20160122;2,08;0,13;-0,19;-0,47;-0,74;-0,18;2,028368
20160125;-1,71;-0,51;-0,98;0,3;-0,02;1,58;1,563795
20160126;1,52;0,58;1,22;0,58;0,71;-1,96;1,414431
20160127;-1,11;-0,37;1,72;-0,24;1,06;-0,5;1,086346
20160128;0,49;-0,58;1,26;-0,25;-0,51;0,4;0,552856
20160129;2,57;0,58;0,37;0;0,45;-1,19;2,476021
20160201;-0,04;-0,32;-0,96;0,08;-0,4;0,38;0,043324
20160202;-2;-0,13;-0,34;0,29;0,4;1,24;-1,87531
20160203;0,46;-0,22;0,44;0,43;0,39;-2,41;0,498204
20160204;0,27;0,37;0,32;0,2;0,11;-2,17;0,151677
20160205;-2,06;-0,72;1,75;1,07;1,44;-0,79;-1,84913
20160208;-1,51;0,12;0,9;1,63;0,96;1,19;-1,41639
20160209;-0,1;-0,56;-0,29;-0,05;0,03;1,83;-0,06736
20160210;0,01;-0,22;-0,56;-0,29;-0,8;0,76;-0,0199
20160211;-1,17;0,27;-1,47;0,32;-0,39;0,53;-1,23111
20160212;1,98;-0,28;1,14;-0,39;0,31;-1,26;1,950801
20160216;1,78;0,54;-0,56;0,03;-0,27;-1,38;-1,65267
20160217;1,75;-0,14;-0,63;-0,38;-0,49;-2,33;-1,64904
20160218;-0,51;-0,01;0,21;0,34;0,53;0,09;0,465572
20160219;0,06;0,29;-0,62;-0,65;-0,42;1,47;-0,003607
20160222;1,43;-0,17;0,24;0,25;-0,2;-1,63;1,444421
20160223;-1,22;0,38;-0,52;0,77;0,49;1,53;-1,24644
20160224;0,53;0,64;-0,32;0,01;0,12;-0,19;0,442977
20160225;1,1;-0,45;0,23;-0,11;-0,25;0,47;1,133833
20160226;-0,01;0,87;0,26;-0,52;0,02;-2,06;-0,18802
20160229;-0,69;0,71;0,26;0,13;0,44;-0,81;-0,81309
20160301;2,34;-0,64;0,3;-0,5;-0,54;-0,17;2,385879
20160302;0,54;0,59;0,71;-0,7;-0,09;-2,64;-0,41043
20160303;0,51;0,57;0,64;0,32;0,37;-2,05;0,34887
20160304;0,37;0,32;0,28;0,11;0,04;-1,04;0,329591
20160307;0,21;1,33;0,54;-0,39;0,44;-2,41;0,0875
20160308;-1,27;-1,26;-0,49;0,62;0,14;3,64;-1,12501
20160309;0,5;0,11;0,38;0,18;0,12;-0,1;0,504239
20160310;-0,11;-0,74;0,63;0,32;0,18;0,6;0,014584
20160311;1,69;0,29;0,19;-0,41;-0,32;-1,94;1,63855
20160314;-0,12;-0,13;-0,87;0,01;-0,23;-0,09;-0,1271
20160315;-0,36;-1,42;0,67;0,45;0,07;2,23;-0,1847
20160316;0,63;0,11;-0,04;0,56;-0,03;-1,17;0,559039
20160317;0,72;0,97;0,58;0,15;0,68;-0,91;0,658524
20160318;0,54;0,41;-0,19;-0,26;0,19;-0,84;0,439559
20160321;0,1;-0,27;-0,31;-0,08;-0,35;-0,17;0,097557
20160322;-0,05;-0,09;-0,45;-0,3;-0,26;-0,08;-0,08874
20160323;-0,86;-1,2;-0,09;0,61;0,01;3,17;-0,6396
20160324;0;0,42;-0,06;0,05;-0,02;-0,57;-0,03881
20160328;0,04;-0,04;0,14;-0,04;0,24;0,86;0,05352
20160329;1,07;1,64;-1,18;0,19;-0,57;-0,17;0,880667
